"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"25/08/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/08/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/08/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/08/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/08/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/08/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/08/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/08/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/09/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/09/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/09/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/09/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/09/2009";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/09/2009";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
